	151_Le	173_Le	279_Le	294_Ob	295_Ob	75_Ob	138_Ob	65_Ob	283_Ob	96_IR	132_IR	95_IR	126_IR
DTNB|NM_001256308+NM_183361+NM_183360+NM_001256304+NM_033148+NM_033147+NM_001256303+NM_021907	1.978115923	3.960017324	1.425881815	3.257195961	1.451069565	4.022462199	1.2635783	1.761280888	3.651065213	3.029443306	1.397267508	2.375355749	2.807665216
HVCN1|NM_001256413+NM_032369+NM_001040107	1.937824663	1.36381799	4.987243486	1.364403297	2.021370945	4.841786087	5.377678129	11.87827487	2.17238874	10.50182133	4.106421782	5.88181729	3.84034611
RAB2A|NM_001242644+NM_002865	95.24254546	96.18614698	166.4019651	134.2549796	136.9160932	126.9656727	141.3803904	148.3767413	196.2601139	138.6907487	127.6234525	114.0911033	152.8797995
SCAPER|NM_020843+NM_001145923	5.014643584	6.417925499	0.838186761	4.965133015	3.831822052	4.272136561	4.838238359	4.166266028	4.31487715	5.471501771	2.656618273	1.351737146	2.420370547
CD4|NM_001195014+NM_000616+NM_001195017+NM_001195016+NM_001195015	1.049322638	3.877129615	1.012713041	6.836494552	4.009076322	1.966352727	6.373716815	3.052315993	2.566555616	1.540113495	4.941349864	5.897529595	2.339469849
FIGNL1|NM_001287495+NM_001287494+NM_022116+NM_001287493+NM_001287492+NM_001287496+NM_001042762	2.509275642	2.39479288	0.805645301	1.472296928	0.893017182	2.828756378	0.888721502	4.352896096	0.937670343	1.475251808	1.283865544	0.288723954	1.03600779
RRM2B|NM_001172477+NM_001172478+NM_015713	5.006690718	5.468893878	5.964744107	4.01968723	5.81658366	7.132226133	7.805324533	10.81963229	10.36895541	6.359798356	7.117858857	6.41702452	9.899834211
AMPD3|NM_001172431+NM_000480+NM_001025389+NM_001025390+NM_001172430	0.981061954	0.955298913	2.744783471	2.671628097	4.978561156	2.298046592	1.405105849	2.178121839	2.324608225	3.783136004	4.504406867	2.146177237	2.551829383
IKBKE|NM_001193322+NM_001193321+NM_014002	2.426370762	0.6403691	3.512576437	2.093848805	3.476351623	3.694306619	3.166038374	3.986081988	3.636877136	5.295377757	4.756030866	3.645086228	3.381003276
ZNF490|NM_020714	1.774854618	1.022008588	0.622884396	1.022447201	1.109629184	1.058255481	1.159506112	1.806052814	0.838630503	1.705119642	1.139719348	0.669680486	0.599552557
RPL17|NM_001199341+NM_001199344+NM_001199343+NM_001199342+NM_001199340+NM_000985+NM_001199345+NM_001035006	7.31535285	18.15911711	39.84282616	30.9040082	23.65915889	10.020563	24.72261881	29.24405512	16.86559377	4.358759429	18.085526	26.56689971	20.45354886
PEX26|NM_001199319+NM_017929+NM_001127649	0.924514785	2.683982932	3.345973439	1.464618988	3.037147569	1.609185257	2.399151399	2.217519392	2.33195112	1.242178171	3.265214274	2.398233265	1.889442632
TUBB6|NM_001303524+NM_001303526+NM_001303528+NM_001303527+NM_001303525+NM_032525+NM_001303529+NM_001303530	334.0489651	268.0639548	272.9262405	248.5684653	507.7899112	211.1270876	366.7035182	332.8345232	333.1527721	213.0884289	311.249809	362.9733782	285.24811
RXRG|NM_001256571+NM_001256570+NM_006917+NR_033824	7.659217472	6.841745713	2.582468515	2.472778797	3.241446115	3.133935651	3.204862247	4.710568887	3.962920527	1.087599714	2.91317725	7.33600887	3.877099013
MOCS2|NM_176806+NM_004531	26.97831088	31.41234078	26.29233548	24.86131675	22.31253528	32.21664555	29.14433159	28.33685784	27.41359009	26.44606733	20.92475732	20.30878104	24.96349905
PAN3|NM_175854	14.10838436	9.589269383	7.833955018	14.59419175	10.54430345	7.243305469	9.104725727	8.189598354	10.39965106	11.94014003	4.641530455	6.016074844	6.606925502
ADAM15|NM_207191+NM_207197+NM_001261466+NM_001261465+NM_001261464+NM_003815+NM_207196+NR_048579+NR_048578+NR_048577+NM_207195+NM_207194	27.42741062	22.92358589	25.8003622	26.31704389	25.29692507	15.67616295	17.90690407	19.06894376	22.07865869	17.0355355	27.71175189	20.31513754	17.61654736
NDRG2|NM_201539+NM_201538+NM_201537+NM_201536+NM_201535+NM_001282212+NM_016250+NM_001282213+NM_001282211+NM_001282214+NM_201541+NM_201540+NM_001282215+NM_001282216	310.540375	182.3325308	329.8367683	269.7384489	238.8310509	424.4149936	296.0249327	367.2245801	212.753511	445.0399018	281.2797708	385.790668	294.8710792
SYF2|NM_207170+NM_015484	40.52466197	47.49967378	46.01271104	55.26134369	43.40929315	48.57939761	38.46358655	53.56582189	33.01082185	40.69407347	36.76425475	39.06758428	34.15350972
PLD3|NM_001031696+NM_012268+NM_001291311	104.8692608	91.59733641	70.37011003	100.7150659	73.21171673	106.314703	121.805019	100.9976864	105.9574488	91.44775455	128.2842556	116.2394826	100.4986577
SNUPN|NM_001042581+NM_001042588+NM_005701	46.50415906	37.66415569	23.47657383	37.87497775	35.71593405	39.55057823	43.41626549	45.8656282	26.57435493	55.83301456	43.96686629	28.86015365	34.05522348
PSMD9|NM_001261400+NM_002813+NR_048555	67.76964596	60.28177737	49.65953793	57.87766986	63.48406211	48.99509479	72.48370253	64.55201778	65.10129359	56.11068257	86.57961373	70.75308158	71.50479959
ATP7B|NM_001005918+NM_000053+NM_001243182	0.468010874	0.988141488	0.602243388	0.823804639	1.072858533	1.531635992	0.747388433	0.914878722	1.001626064	1.461730358	1.732017424	0.971233139	1.159369428
AGTPBP1|NM_001286717+NM_015239+NM_001286715	2.003899918	2.743469462	3.489525997	2.863979344	2.797366509	2.752547576	1.984824963	4.155556981	3.607954245	3.490310801	2.951501186	1.369147833	2.351171378
TRAPPC6B|NM_001079537+NM_177452	14.09367749	18.28808782	13.66103612	14.88482968	16.01941178	15.13101871	14.18798951	11.97252021	17.86330377	14.19965472	14.04042221	7.499929484	12.65605172
PRR5L|NM_001160167+NM_024841+NM_001160169+NM_001160168	0.550749992	2.761730824	2.391907461	2.03583269	10.73148792	2.838177884	3.078314389	5.724402493	1.599667721	3.133963575	1.945146539	3.714543532	3.351566396
TMEM68|NM_152417+NM_001286661+NM_001286657+NM_001286660	9.136069455	7.631318856	9.50040772	9.323783314	7.516855558	3.689606247	10.29139201	9.732224722	9.020927942	10.0083917	3.664328266	3.709467916	3.853782081
HMGCS1|NM_002130+NM_001098272	5.657829838	5.14586012	5.636578071	5.8790556	4.518543416	7.182239204	2.331678154	5.690954399	5.133666462	1.928736705	2.707293271	3.598150644	3.526539002
ANKRD33B|NM_001164440	1.370501787	1.613754444	2.238392774	2.393835229	1.160016075	1.7779975	0.757598658	1.095751104	1.933922819	0.342797504	0.819137409	1.859613663	0.470083123
SLC25A17|NR_104238+NR_104237+NR_104236+NR_104235+NM_001282727+NM_001282726+NM_006358	12.70152885	13.4087778	10.36498251	14.16796939	17.4185652	8.925645816	14.54142308	19.53492215	14.60299584	11.64804401	14.47733817	12.23795548	9.144751966
SH3YL1|NR_104227+NR_104226+NM_001159597+NR_104223+NR_104225+NM_001282682+NM_015677+NM_001282687+NR_104224	12.81294336	15.14655646	23.58197355	22.73238097	17.94091039	22.22822108	10.46871943	23.84681119	12.80787487	10.89818858	9.261065344	16.71203419	16.38847475
PQLC3|NR_104231+NM_152391+NM_001282711+NM_001282710+NM_001282712	49.58137592	46.78835579	59.88388737	62.83757323	64.40778317	67.6191607	53.22576341	73.15812402	54.79957605	62.45533054	57.20332309	58.8777009	46.67325483
LINC00632|NR_104228+NR_028345+NR_028344	21.75104372	13.50717028	35.81018283	34.45806617	52.79468478	50.35039213	34.73525809	43.98777006	73.15169945	48.88441734	43.38106788	50.448973	77.97083547
UQCRHL|NM_001089591	82.29771133	95.56825099	60.0110909	53.11625878	68.75520927	51.40660057	59.8714166	48.25268613	54.23736872	43.11363565	52.96474943	56.92906511	59.80191289
NEDD1|NM_001135176+NM_152905+NM_001135177+NM_001135175	2.908643767	5.164196668	4.354729822	4.579819941	4.502494278	4.881166838	3.178971749	7.002953181	4.060285709	5.609829823	3.637393639	3.003075931	2.618420477
ZNF550|NM_001277091+NM_001277090+NM_001277092+NM_001277093	4.080216059	3.633638425	2.847338401	2.856226895	1.87068073	3.276866245	2.094392261	4.660337929	3.475132308	5.686012003	3.820594806	3.024075536	2.923395788
MFF|NM_001277061+NM_001277066+NM_001277065+NM_001277064+NM_001277063+NM_001277062+NR_102266+NM_020194+NM_001277068+NM_001277067	41.28328209	51.68673041	67.76252896	56.83720914	51.16969926	45.85788827	42.41437425	44.61682559	57.64721556	48.55414113	60.04422949	38.83284429	43.64479431
TP53|NM_001276761+NM_001126112+NM_001126113+NM_001276760+NM_001276699+NM_001276698+NM_001126115+NM_001126114+NM_001126118+NM_001126117+NM_001126116+NM_000546+NM_001276695+NM_001276697+NM_001276696	5.163865209	6.290077541	3.833618619	5.453740244	6.374059327	7.071434848	5.391888604	9.527635238	10.08001742	4.197747524	10.38152348	4.121630905	4.42802393
RAB18|NM_001256412+NM_021252+NM_001256410+NR_046172+NM_001256411+NM_001256415	36.97301605	39.56156351	32.64621517	38.63309613	41.20593131	41.27598273	36.58839602	44.34130145	41.18785944	36.93009306	31.11736803	28.97696621	23.96944732
CSE1L|NM_001316+NM_001256135+NR_045796	20.98100006	25.82489982	17.29517129	18.19295435	23.207296	14.48795895	20.89561978	24.94250771	18.35021195	25.66677964	14.15660706	10.03513982	18.60273613
USPL1|NM_005800	7.812848529	7.183641817	5.594392168	6.122024834	5.084132952	7.084208787	5.433402873	4.634553047	6.395543198	8.195002819	3.916500739	2.615081714	7.491949779
ALG3|NM_005787+NM_001006941+NR_024534+NR_024533	55.28351318	53.54268312	44.32114184	36.28875567	49.46802231	50.88578371	56.14866045	48.26795718	41.22200609	48.69427974	61.68888278	60.09475822	51.54774428
CROCCP2|NR_026752	2.229835376	4.413745303	1.61402934	6.181895357	9.456513478	7.834773684	4.006044347	4.457025519	5.283553842	4.531627621	8.662900217	8.676441085	1.657142886
GPLD1|NM_001503	13.84782522	7.879018861	15.79463525	21.74782728	23.58160678	18.19855857	37.62292639	38.53522979	24.90810478	22.07543148	30.74213572	22.57947146	23.65654245
INAFM1|NR_037675+NM_178511	8.590263952	6.8014415	6.134284637	6.048320408	7.876857995	2.682919492	10.15025592	7.114541381	10.50553402	1.163849069	9.101764385	9.233198071	4.357653745
PEX1|NM_000466+NM_001282677+NM_001282678	4.490711364	3.823289641	3.009785299	6.169242901	3.74935761	4.207629865	2.868570728	4.129003901	4.071915775	4.38064231	3.172071467	2.666874118	3.504221878
CRIP2|NM_001270837+NR_073082+NM_001312+NR_073081+NR_073084+NR_073085+NR_073083+NM_001270841	10.19014341	20.91746401	13.36270553	26.30752597	84.76461785	24.39989793	39.77872844	25.34709128	6.095994469	9.20405472	62.23888906	24.67144772	12.62165198
PPP3CA|NM_000944+NM_001130692+NM_001130691	24.81555178	25.85263509	25.42036697	19.88633456	22.35546023	24.06708503	15.12163569	13.05306976	22.56162733	18.93408262	18.60511147	17.84365137	18.44213054
SLC2A4|NM_001042	97.48537195	97.3061008	14.47449621	66.32854288	17.62002346	59.13690826	42.66201879	18.48625288	32.86207143	16.76371234	31.34014668	35.01435799	38.08165924
CTSO|NM_001334	4.361027337	4.2497159	7.770233305	6.200162123	10.45853565	10.68677733	5.892893207	16.62912726	8.923111976	8.726434642	7.345730177	6.961663151	7.977789823
CTSK|NM_000396	3.261596221	3.156274956	3.672436924	1.722343379	2.492272105	2.546662164	4.774545795	3.911593943	2.6591973	0.441896285	4.223762122	0.564048564	5.655801204
COL5A2|NM_000393	10.93238733	12.96503184	30.00860178	12.97059601	32.74226974	14.23411433	18.93220461	19.52473026	31.4712451	23.89109393	26.5765119	20.77212613	20.68080844
CTBP2|NM_001329+NM_001083914+NM_022802+NM_001290214+NM_001290215	1.894804789	2.802230677	0.960681254	4.335868637	1.36911435	2.717040093	1.85455268	1.591711164	1.496447131	3.499849512	0.937494036	1.032855363	1.479514095
INPP4A|NM_001566+NM_001134224+NM_004027+NM_001134225	0.594507488	0.86296508	0.430324381	1.726670875	1.430978618	0.974805038	0.83072219	1.544802633	2.221592017	1.087379779	0.944860446	1.079525564	1.325457294
NSL1|NM_015471+NM_001297736+NM_001297739+NM_001297737+NM_001042549	7.568576602	8.655845821	8.521937818	12.65628092	8.385857428	10.63721303	8.561351329	11.09399476	8.677549749	9.741547915	7.57372806	7.198851304	8.437088903
GEMIN5|NM_015465+NM_001252156	3.825627117	5.000228895	3.340521751	4.617576768	4.927786301	3.755159689	4.218341869	3.641293298	5.012766619	3.998420927	3.989081024	1.701231459	3.790779551
CNRIP1|NM_001111101+NM_015463	35.94884123	54.84634491	20.91183159	92.05658129	15.80434813	46.1407259	53.08309514	29.92319335	20.7774744	52.84177193	44.52457951	28.1036209	33.30355413
NIPSNAP3A|NM_015469	39.76630787	53.42983291	75.0133232	54.72544812	80.38607719	48.55032854	51.47727462	65.9970028	77.92258224	66.6118735	44.26214897	45.0133551	52.38951189
TUBA1C|NM_001303115+NM_001303116+NM_001303117+NM_001303114+NM_032704	23.02112465	15.79533751	24.25952859	16.11815869	54.32971272	14.01903442	33.45139085	18.18325435	34.58351598	12.16289956	21.13749569	23.59809017	42.25386761
ZNF521|NM_015461	4.552412347	4.805900639	5.92178739	5.748651624	1.996424768	2.410901659	2.844766957	3.323267972	1.633913851	4.987889867	1.677732911	1.232260593	1.912248216
NEDD4L|NM_001243960+NM_015277+NM_001144967+NM_001144964+NM_001144965+NM_001144968+NM_001144969+NM_001144971+NM_001144970+NM_001144966	5.167373339	7.965919973	5.447068295	9.17691611	4.959138719	7.88128742	5.307029269	5.199191437	3.863816446	4.08933689	4.14069028	3.564701861	3.614921162
CUL3|NM_001257198+NM_001257197+NM_003590	4.159749757	3.546878786	6.639565707	3.125972303	3.154124446	2.848195821	2.42721301	2.430411261	3.749169044	3.154552151	2.712269998	4.150222866	3.685892853
EPM2AIP1|NM_014805	2.909816765	4.95683553	1.914747806	4.120828279	2.850081839	2.726390305	2.745849578	2.432221414	5.944453434	5.053383107	3.176506141	2.195839013	2.752251695
ZEB2|NM_014795+NM_001171653+NR_033258	12.3613066	15.41188005	18.10695075	21.73185466	19.9741947	16.19063801	15.49929179	21.28494129	17.74943388	23.16077424	11.90833666	15.29594741	12.44830096
RGL1|NM_001297669+NM_001297670+NM_015149+NM_001297672+NM_001297671	2.095219037	8.02836434	6.677899119	4.762173355	11.04698601	9.499896027	8.460849227	8.646702813	10.76193525	6.503627287	8.879909551	5.43509317	11.36683215
MELK|NM_014791+NR_046337+NM_001256693+NM_001256685+NM_001256688+NM_001256687+NM_001256690+NM_001256691+NM_001256689+NM_001256692	0.911032278	0.480880275	3.077366126	0.962173307	2.599430968	2.560810288	0.363717504	0.728393522	1.3787661	0.37029272	2.647062093	1.417955418	1.672763943
DPH5|NM_015958+NM_001077394+NM_001077395	13.78032017	14.37847999	15.77387478	7.568018618	11.37230045	12.39518257	13.20386232	10.13629977	9.606070918	12.99447394	12.07004292	10.86701968	13.51824753
TPPP3|NM_015964+NM_016140	3.712886264	0.979906976	0	3.921310082	25.53403308	0.869709154	0.741160196	0	0.851382154	0.75455875	4.58962831	2.889418588	0.68982481
THAP4|NM_015963+NM_001164356	31.79617141	26.10739591	23.01513112	29.38342542	19.63950689	19.03367072	28.20932884	22.5971994	20.3878258	25.84736257	25.89096555	29.32647472	34.58815665
HDDC2|NM_016063	62.75122636	59.81376452	41.15858101	51.47478251	49.99821916	57.65390839	58.86142834	48.22280831	49.36083533	50.02047046	33.99694601	46.14720543	52.52065549
FCF1|NM_015962	3.682009871	6.262440841	3.553549005	4.752856087	4.314066018	7.283136119	6.206638816	4.906434538	6.254089284	4.655988296	8.091486084	6.367533686	7.296941024
MED31|NM_016060	39.17225829	23.10928392	11.11928989	19.46880142	21.12886633	17.27197744	16.55894375	16.58076287	20.43051526	9.365718444	17.90400517	4.781864183	27.39913336
TPRKB|NM_016058	39.2519226	36.60317415	50.50996074	44.90995091	52.18857559	33.0998351	36.56521713	32.42900948	44.0031734	47.8623037	36.04392749	28.50995468	33.06022094
MRPL4|NM_015956+NM_146387+NM_146388	71.44919515	44.39231064	45.97094617	45.59042511	40.94716758	53.69566435	46.9476256	38.08363487	35.49787371	36.30101461	66.76635237	58.69177628	65.82035569
MRPL48|NM_016055	31.1238374	30.73708209	15.5034655	25.44850217	29.45967354	21.63623386	37.67816426	18.46254602	18.41765477	32.64621531	21.98472103	33.33642126	17.1611519
C14orf166|NM_016039	162.8936114	159.1160081	140.9473005	162.1504626	191.428314	134.2049768	147.2588698	134.728545	160.8580327	121.0022186	103.1590237	139.8797505	145.4079813
NOSIP|NM_015953+NM_001270960	56.76432048	66.99956998	53.26210682	77.85277331	61.08662774	76.82430939	78.05937326	86.35665774	38.56688441	80.75229701	80.1924073	120.2535268	63.86406934
NUP54|NR_103781+NM_017426+NM_001278603+NR_103782+NR_103780	22.47637805	24.30351071	20.88410046	27.12925154	23.03119038	24.92761027	23.84711053	20.90438576	29.24040328	16.18547606	21.83575601	13.77305769	21.89694485
SLC16A1-AS1|NR_103743+NR_103744	1.333217967	2.111181907	1.262749018	2.112087748	0	0	0	5.3297087	1.222852417	3.251350712	0	1.38337114	0.990805282
RPS14P3|NR_077246	61.05432527	74.37003569	27.19579677	42.7810784	37.6814533	55.00541985	45.93778573	36.61088773	25.12830635	37.22370149	38.97972507	40.20360872	38.39311736
C9orf43|NM_001278629+NM_152786+NM_001278630	0.515949113	0.523275314	0	0.817368072	0	0.483425168	1.235914871	1.585219311	1.577460538	2.935934182	0.728894523	0	0.383437007
TPMT|NM_000367	3.310817822	3.812914266	1.161929963	2.384094154	1.379936528	1.69206186	4.80654517	2.887727149	1.656405782	4.404093286	0.637810515	2.186141116	1.118406697
SLC43A2|NM_001284499+NM_001284498+NM_152346	1.871227595	1.601554704	2.509489985	1.474062676	2.058812542	3.41147514	1.938157197	2.425888796	3.488012692	2.269174061	5.143723805	2.062970916	5.910207096
UTP15|NM_001284431+NM_001284430+NM_032175	4.101272739	2.783340379	4.146669266	3.30018951	4.603977439	5.123653771	2.18317136	5.465120116	4.723402466	3.924594088	3.68302712	2.837036644	4.063914323
ZNF582-AS1|NR_037160+NR_037159+NR_037161	4.727518846	2.495378726	1.61512102	1.47439943	2.301788816	3.136029155	3.287154009	8.028072208	2.348757975	3.026256613	5.916633738	2.60469287	1.756670987
AK2|NR_037591+NM_001199199+NM_013411+NR_037592+NM_001625	75.23071214	62.04997029	46.40869851	31.94251623	44.08187286	37.62374856	30.60890291	42.91311598	44.06649855	39.86803308	38.21385052	30.98470616	37.41739047
DNAJC25|NR_037148+NM_001015882	1.573424773	5.81362779	6.074119553	2.492624062	3.840976032	2.457067686	4.831215008	3.349094487	6.414109267	4.263498695	2.963756622	4.35363754	7.405689264
PLEKHA8P1|NR_037144	6.917736321	11.79704244	14.89347396	13.20711789	9.270875746	8.974609152	10.19746743	6.807269511	4.555439854	6.488634574	6.765828394	10.49087726	9.491154634
AP3S2|NR_037582+NM_005829+NR_023361	5.845035687	15.4262502	3.760739647	5.144290215	8.039427473	5.476581487	10.88991238	14.01976495	14.29647553	9.50295271	11.00990878	10.10819171	13.03153508
DCTN5|NR_037573+NM_001199011+NM_032486+NM_001199743	5.481792262	6.306755637	4.146103477	4.749819929	6.893619882	6.013154202	6.110096747	8.157530402	8.660578189	8.948867044	6.353534931	5.850589691	4.788959793
SRGN|NR_036430+NM_002727	7.846211004	5.798173654	1.717155989	6.62932805	16.31469353	5.881286785	28.19245723	7.527894777	4.079860233	3.826948685	6.096498757	3.692325139	2.915527506
SUV39H2|NR_034181+NM_001193426+NM_001193424+NM_001193425+NM_001193427+NM_024670	0.685443565	1.266318487	1.984587807	1.26686195	2.199815488	2.247823125	1.094616858	3.161413279	2.095672127	3.343215404	1.452515513	2.133686018	1.273499761
BCL7B|NR_036682+NM_001197244+NM_001707+NM_001301061	39.67862381	34.60314406	60.934925	29.68992193	29.87813771	36.51649171	44.53892021	32.64360917	56.11821602	46.74648014	48.83169864	38.18783499	56.97774224
